-2.3807,13.98,1
-3.5204,9.3403,1
3.3031,14.746,1
-0.9008,12.912,1
-2.4868,14.103,1
2.47,14.909,1
-3.3283,12.349,1
-3.6266,10.994,1
1.3642,10.798,1
1.7094,12.845,1
1.2691,10.91,1
-1.6949,13.609,1
3.0788,13.772,1
0.065588,11.317,1
-0.56256,12.302,1
1.8966,13.095,1
4.9147,12.063,1
-0.38269,11.674,1
-0.28082,11.766,1
-1.0982,13.17,1
1.7064,13.022,1
2.2558,13.602,1
-2.8534,13.47,1
2.6675,14.395,1
2.4123,15.103,1
-2.0064,13.749,1
1.1588,8.3182,1
1.5197,11.307,1
0.64658,9.6874,1
5.8304,9.9747,1
-0.092512,11.589,1
5.2451,11.38,1
1.637,12.832,1
-3.6023,9.4991,1
5.451,10.821,1
-3.7071,8.7794,1
5.8321,9.7421,1
-3.6625,8.9894,1
-2.9381,13.341,1
-3.2829,11.32,1
-2.9809,12.784,1
2.1505,13.473,1
-2.4034,13.894,1
-2.8108,12.292,1
0.88879,8.7354,1
1.4869,11.314,1
5.5822,10.366,1
4.47,12.815,1
1.9069,12.537,1
2.1723,15.077,1
4.1102,13.187,1
-3.5233,9.5737,1
2.5199,13.938,1
-0.95891,13.133,1
5.7359,10.114,1
0.22312,10.634,1
-2.0425,13.051,1
-3.0173,11.963,1
-3.3132,12.163,1
-3.5547,7.3929,1
4.0396,13.709,1
-3.3697,11.315,1
3.593,13.828,1
2.3062,13.971,1
1.5198,9.885,1
-0.79918,12.05,1
6.1629,8.8119,1
2.451,13.456,1
-3.6233,8.4856,1
4.8789,12.374,1
-1.3232,13.368,1
-3.3961,10.516,1
-3.4422,8.2261,1
-0.11378,11.063,1
1.8789,14.129,1
4.7902,13.117,1
-2.3374,14.206,1
-3.3174,11.836,1
4.9293,11.948,1
-3.6105,7.3345,1
-2.4495,14.01,1
-1.6179,12.95,1
3.6127,14.221,1
-1.5764,13.501,1
-3.4486,11.212,1
-3.3945,9.2313,1
2.5698,14.464,1
4.2044,13.46,1
-0.67494,11.929,1
1.4762,13.248,1
2.6764,14.52,1
-2.8793,13.432,1
1.2384,9.7899,1
-3.2034,12.057,1
2.2242,13.843,1
-2.4363,14.029,1
-2.0558,13.894,1
-3.3644,11.055,1
-1.982,13.191,1
1.8146,12.568,1
1.0125,8.879,1
1.3456,8.502,1
2.452,15.059,1
-2.042,13.729,1
-0.76605,13.034,1
5.6228,10.644,1
0.92071,8.884,1
-1.0479,13.028,1
2.7758,14.059,1
-1.1546,12.946,1
6.0508,9.2868,1
1.8754,13.261,1
-2.6703,13.544,1
4.8652,12.128,1
2.5641,14.267,1
3.0521,14.381,1
2.3584,14.043,1
-3.4552,11.061,1
3.116,15.038,1
-3.4955,10.512,1
-1.63,13.305,1
4.6983,11.655,1
3.3256,14.733,1
3.7841,13.552,1
1.8298,13.298,1
2.0368,13.836,1
0.41788,10.202,1
-3.4518,10.302,1
4.6614,12.302,1
0.83118,9.0629,1
-2.2529,14.291,1
4.6371,12.618,1
0.37837,10.207,1
2.1464,13.283,1
-3.4946,10.016,1
-3.2252,11.77,1
0.20837,10.639,1
-0.39973,11.722,1
-1.3809,13.311,1
2.1254,13.858,1
-1.9891,13.465,1
4.2786,13.225,1
6.0219,8.9993,1
-3.2614,11.126,1
2.4944,14.897,1
-1.2194,13.445,1
0.41416,10.381,1
2.0936,14.645,1
4.375,13.202,1
-3.3859,11.754,1
1.6202,12.754,1
4.8586,11.959,1
2.0227,14.009,1
5.7126,10.205,1
6.0594,9.3133,1
1.4588,10.524,1
1.0443,8.8746,1
1.2004,8.9104,1
-1.1979,13.439,1
-2.9503,12.565,1
-2.8402,12.448,1
4.1709,13.356,1
0.87725,9.1473,1
6.2551,8.3393,1
-2.7592,11.996,1
5.9401,9.7163,1
-3.6465,7.6057,1
-3.6524,7.2658,1
5.5499,10.633,1
3.8425,13.478,1
-3.5443,7.3576,1
3.3079,14.455,1
4.3021,12.533,1
1.1685,9.4384,1
-3.3361,11.662,1
-3.2419,11.54,1
4.6346,12.391,1
3.3638,14.601,1
-3.1501,12.181,1
1.6953,12.585,1
-2.9882,13.087,1
-2.0263,14.534,1
2.3495,14.19,1
-3.4007,8.4964,1
3.2551,13.754,1
4.9612,11.909,1
-2.6583,13.616,1
2.7398,14.817,1
-3.5104,7.9079,1
4.9761,11.724,1
1.7065,12.634,1
3.4207,14.526,1
5.2334,11.14,1
-0.91547,12.272,1
4.0814,14.043,1
5.8586,9.832,1
2.249,14.159,1
-2.9688,12.915,1
5.9841,9.8275,1
1.4041,10.418,1
0.47202,9.9671,1
1.3733,9.1499,1
-3.5347,9.0846,1
-2.6841,12.634,1
2.7759,14.289,1
2.0294,14.042,1
-1.3325,13.539,1
-1.6319,13.612,1
0.24159,10.381,1
-3.236,12.158,1
-1.6791,13.82,1
-0.98484,13.015,1
-2.6215,12.49,1
1.6751,12.385,1
1.7934,13.1,1
-0.5384,11.763,1
-0.4081,12.043,1
5.7471,9.8288,1
2.822,14.758,1
-1.8005,14.033,1
4.8892,11.737,1
3.4116,14.414,1
-3.7168,7.6632,1
1.9166,13.707,1
-0.54857,12.271,1
2.6039,14.824,1
5.4886,10.612,1
-3.6104,9.4003,1
-0.19594,11.511,1
-3.2285,12.077,1
2.7885,14.282,1
5.4926,10.778,1
1.3435,9.4566,1
-3.2016,11.349,1
-1.6349,13.373,1
5.3924,10.651,1
3.6468,13.364,1
1.2726,10.19,1
1.2189,7.9335,1
-3.6943,9.3264,1
-0.36357,11.956,1
0.11718,11.382,1
-1.3346,13.364,1
-3.0326,12.172,1
0.9474,8.3861,1
-1.3377,12.545,1
-3.6902,8.9448,1
-1.3802,13.461,1
4.8916,12.22,1
3.2169,14.331,1
-0.18859,11.512,1
-2.6753,12.823,1
-3.7213,8.5617,1
-3.3118,11.775,1
2.2755,14.153,1
3.8587,14.163,1
4.4626,12.787,1
3.244,14.61,1
1.4812,12.452,1
4.7032,12.369,1
-1.6833,13.905,1
1.2685,8.6789,1
5.4702,11.436,1
-3.6967,8.0338,1
0.49276,9.9483,1
-2.1135,13.756,1
5.968,9.2462,1
-2.3535,14.027,1
2.1937,14.548,1
1.7596,12.498,1
6.1059,8.9786,1
-0.11923,11.215,1
1.1103,8.2694,1
-2.0601,13.218,1
0.7434,9.4568,1
-1.7581,13.806,1
2.3562,14.525,1
-3.0908,12.55,1
-3.3424,11.513,1
2.6587,14.209,1
3.36,14.61,1
4.3433,13.164,1
3.2844,14.45,1
-3.5584,10.011,1
5.1173,11.213,1
1.8175,13.739,1
-0.067249,10.874,1
-2.2518,14.203,1
2.9795,14.617,1
2.0859,14.512,1
2.2865,13.854,1
5.7526,9.7908,1
-1.9464,13.743,1
-2.8922,12.999,1
-2.4308,14.422,1
2.0312,13.935,1
0.50099,10.117,1
1.8313,12.691,1
4.9116,11.893,1
2.4594,14.303,1
2.6974,14.322,1
-0.76566,12.871,1
-2.1766,13.707,1
-2.4814,13.964,1
-0.43213,11.553,1
1.098,8.676,1
-3.5656,9.9695,1
0.12532,11.188,1
1.5797,10.961,1
-3.0768,11.466,1
-2.1542,13.742,1
-1.1139,13.042,1
-0.98099,12.377,1
-2.401,14.226,1
4.3563,12.977,1
3.3827,14.4,1
-1.5053,14.062,1
-2.7855,12.785,1
-1.1799,13.073,1
5.2666,11.289,1
5.6124,9.969,1
-3.6516,9.7072,1
2.9954,14.652,1
-2.7773,12.576,1
-2.5048,13.948,1
1.8002,13.808,1
-3.1184,11.596,1
2.4359,14.019,1
0.00053159,11.084,1
4.6224,12.226,1
-3.2244,11.572,1
3.2893,14.03,1
-2.3009,13.696,1
-0.48438,12.158,1
-0.94835,13.012,1
-0.90596,12.799,1
4.7306,12.589,1
1.1734,7.9151,1
-0.44465,12.275,1
4.0503,13.551,1
3.917,13.843,1
-0.38133,12.125,1
-3.2053,12.776,1
-2.4832,13.836,1
-3.6004,10.415,1
4.2219,13.219,1
-2.2404,14.129,1
4.7719,12.073,1
5.2887,11.247,1
-3.2737,11.266,1
0.77814,9.3227,1
3.9987,13.73,1
-0.52586,11.838,1
-3.382,9.9866,1
2.1303,13.84,1
-3.2889,11.093,1
4.9514,11.918,1
-2.8057,12.937,1
4.9739,11.494,1
2.0243,12.717,1
1.4886,11.415,1
0.94096,8.7134,1
1.7252,13.371,1
0.33848,10.401,1
4.0617,13.766,1
-1.5048,13.245,1
-2.9953,12.601,1
-0.027702,11.109,1
5.4085,10.974,1
5.4374,11.226,1
-3.7006,7.4934,1
-1.5923,13.201,1
4.9206,12.05,1
-1.1787,12.507,1
-3.1967,12.91,1
2.538,14.589,1
2.7728,14.52,1
-3.3188,11.22,1
5.8482,10.194,1
5.571,10.347,1
0.37104,10.199,1
1.4883,11.212,1
0.97227,8.5569,1
5.7254,10.346,1
-2.6458,13.771,1
-3.4955,10.382,1
3.6737,13.96,1
-2.2609,13.633,1
5.5398,10.654,1
1.7748,13.459,1
2.4675,14.259,1
0.68178,9.5031,1
2.1991,14.292,1
3.9727,14.164,1
2.5555,13.659,1
-3.17,12.104,1
1.6831,11.43,1
4.1925,13.628,1
-2.7475,12.844,1
0.347,10.557,1
-2.1983,13.731,1
1.688,13.361,1
5.238,11.058,1
3.1544,14.386,1
4.6823,12.833,1
-1.6023,13.597,1
1.9149,14,1
-1.2824,12.528,1
4.5211,13.016,1
4.2958,13.353,1
-3.457,10.435,1
2.1009,13.461,1
3.6242,13.693,1
-3.1291,11.165,1
0.46447,10.175,1
3.1667,14.585,1
3.8517,13.516,1
-0.32928,11.485,1
3.2677,13.72,1
4.4183,13.366,1
1.2862,8.2324,1
2.1711,13.928,1
3.5326,14.684,1
3.7203,13.802,1
1.0786,8.8001,1
-1.4618,12.907,1
-3.5429,9.9803,1
3.0411,15.291,1
-2.5467,13.306,1
-1.7558,13.983,1
1.3518,9.1066,1
4.0194,13.021,1
3.4139,14.303,1
-0.63085,12.05,1
-3.5247,9.8991,1
-0.43378,12.011,1
-1.7698,12.883,1
5.3577,10.903,1
5.9218,9.4145,1
2.2646,14.137,1
-3.2116,12.038,1
1.7214,12.4,1
-2.5881,14.143,1
-1.7576,13.477,1
3.1402,14.704,1
1.1737,7.9692,1
-0.45595,12.38,1
3.4898,14.228,1
0.28816,10.108,1
-3.1598,11.87,1
-0.67298,12.311,1
-2.1092,14.051,1
1.9679,12.7,1
4.4854,12.471,1
0.0374,10.705,1
3.6307,15.067,1
-2.8545,12.652,1
-3.543,8.5485,1
0.29841,10.872,1
3.4741,14.13,1
-0.77019,13.049,1
-3.4421,11.646,1
-0.71316,12.666,1
-3.618,6.9505,1
-3.5091,9.0702,1
-1.8866,14.012,1
-3.0763,13.58,1
-2.619,14.152,1
2.9434,14.399,1
-2.8391,13.574,1
-0.095045,11.721,1
-2.1924,13.318,1
-3.5312,8.1654,1
-1.4165,13.726,1
-3.5763,8.0895,1
-3.1405,13.128,1
-2.1477,13.633,1
1.3129,8.7569,1
-1.5503,13.082,1
3.4966,14.019,1
1.6291,11.654,1
5.6713,10.267,1
1.9641,13.299,1
-2.8847,12.742,1
-1.6372,13.189,1
1.5443,11.187,1
3.057,13.87,1
0.54714,9.7421,1
0.063053,10.685,1
-1.5149,13.478,1
-3.6485,9.2601,1
1.7486,12.125,1
1.4847,10.253,1
-2.8532,13.387,1
1.3181,8.0109,1
-3.7394,8.744,1
-3.4272,11.48,1
0.70047,9.3954,1
3.2491,14.279,1
0.60098,9.7198,1
-1.3533,13.411,1
5.5121,10.312,1
-3.4995,7.1772,1
3.8373,13.28,1
2.1118,14.174,1
-3.6099,9.5963,1
4.167,13.064,1
4.4317,12.621,1
1.5781,12.966,1
1.4175,12.057,1
5.9552,9.0833,1
5.554,10.627,1
-2.5682,13.885,1
2.6903,14.44,1
-2.2365,13.233,1
-3.0272,12.68,1
5.4306,10.921,1
2.5689,14.44,1
0.40838,10.336,1
1.5954,11.064,1
-2.1274,13.651,1
0.31178,10.823,1
1.1113,8.4778,1
5.2653,11.127,1
-1.37,14.042,1
-2.2977,13.811,1
1.3646,8.2991,1
1.4015,11.294,1
3.8327,13.521,1
4.4817,12.28,1
0.61979,9.6814,1
2.6816,14.667,1
-2.553,13.051,1
-2.8471,13.079,1
-2.986,12.517,1
1.0081,9.0623,1
4.27,12.662,1
-1.5415,13.414,1
-2.97,12.379,1
0.90606,8.6766,1
-0.50772,12.268,1
3.4795,14.774,1
2.7544,14.909,1
1.446,10.76,1
4.1031,13.629,1
5.8402,9.4425,1
-3.2642,12.03,1
1.1753,9.1754,1
1.5611,11.073,1
-2.8219,13.161,1
0.40702,10.142,1
-3.0297,12.101,1
3.2993,14.474,1
3.0656,14.043,1
0.019418,10.961,1
-2.4788,13.619,1
3.6717,13.703,1
2.1653,14.08,1
-2.088,13.844,1
1.822,13.197,1
4.5021,12.753,1
-3.3006,12.43,1
2.1183,13.612,1
-2.4558,13.848,1
1.3728,11.208,1
1.6076,10.543,1
5.1582,11.185,1
-2.8574,13.011,1
-2.7371,13.185,1
-0.79216,12.58,1
-0.55622,12.589,1
1.2368,8.6542,1
5.2304,11.048,1
0.53671,9.9797,1
-1.6378,14.14,1
2.8332,15.179,1
1.7048,11.536,1
2.1708,13.828,1
1.2342,7.6688,1
5.7422,9.9051,1
-2.9795,12.913,1
-2.268,13.774,1
-1.3351,12.929,1
-1.9158,13.013,1
3.1494,14.845,1
1.7901,13.379,1
3.2195,14.314,1
-3.6557,9.3322,1
-3.5025,9.5163,1
3.6396,14.104,1
1.783,12.919,1
1.128,8.469,1
-1.6864,13.805,1
-3.5494,8.6446,1
-0.99952,13.251,1
4.2505,12.957,1
-3.6221,8.2557,1
2.155,14.864,1
1.4832,12.182,1
-2.2496,14.124,1
1.1073,8.3294,1
1.5437,12.835,1
-3.0144,12.661,1
2.9889,14.917,1
4.912,11.521,1
1.364,10.281,1
-1.3602,13.595,1
-1.3411,13.03,1
1.6543,12.436,1
5.7614,9.6574,1
0.56958,9.5337,1
-3.4537,8.4794,1
-1.5377,13.588,1
2.8037,14.256,1
3.6072,13.725,1
1.4384,12.309,1
-3.4003,10.233,1
6.0951,9.2878,1
4.2008,13.418,1
1.3811,10.353,1
-3.2916,11.78,1
4.7432,12.279,1
-2.6263,13.317,1
0.84583,9.2946,1
5.4712,10.422,1
-1.5931,13.45,1
2.3286,14.235,1
3.0032,14.406,1
-3.2176,12.05,1
-2.6602,13.142,1
-0.0548,11.522,1
-1.1821,13.224,1
-3.3037,11.455,1
-1.744,13.974,1
0.87454,8.8076,1
-2.2607,13.646,1
2.041,13.956,1
5.8446,9.9036,1
-2.97,12.737,1
-2.8908,12.001,1
1.9934,13.536,1
2.3486,14.933,1
-3.591,7.4752,1
-3.6616,8.7148,1
2.7705,14.841,1
1.415,9.3163,1
1.8321,12.319,1
1.9648,14.041,1
3.5535,13.804,1
-2.1242,13.51,1
3.6355,14.019,1
-1.1071,13.255,1
2.4877,14.446,1
-2.1516,13.754,1
1.4383,9.4408,1
1.3886,8.6281,1
2.0234,13.042,1
3.7675,14.082,1
-0.83476,12.842,1
1.6303,12.001,1
4.1038,13.434,1
-3.3155,11.248,1
-2.499,13.875,1
-1.6067,14.192,1
-1.2581,13.404,1
5.7053,10.201,1
-0.62919,13.032,1
2.636,14.918,1
5.8438,9.984,1
-0.91441,12.351,1
1.8649,12.687,1
2.6683,13.855,1
-2.5643,12.963,1
-1.7204,14.074,1
-0.2905,11.788,1
3.8858,14.069,1
2.9388,15.049,1
4.4349,12.917,1
-2.3409,14.092,1
-2.2045,14.131,1
-1.0784,12.661,1
-3.7217,8.2169,1
2.0724,13.323,1
4.645,12.756,1
0.62121,9.5218,1
-0.075299,11.288,1
5.1705,11.465,1
-2.1969,13.526,1
3.021,14.789,1
1.4619,11.003,1
-2.6554,14.305,1
1.223,10.132,1
-1.716,14.073,1
3.5493,14.506,1
5.5115,10.604,1
-3.3481,10.073,1
4.5663,12.821,1
-1.5205,13.206,1
-2.8713,13.104,1
1.4886,11.723,1
-2.9991,12.906,1
-2.9734,12.892,1
4.5394,13.334,1
-0.094596,11.202,1
1.9365,12.49,1
0.41623,10.373,1
-1.3562,13.167,1
3.9416,13.758,1
